Date,asset_1,asset_2,asset_3,asset_4,asset_5,asset_6,asset_7,asset_8,asset_9,asset_10,asset_11,asset_12,asset_13,asset_14,asset_15,asset_16,asset_17,asset_18,asset_19,asset_20,asset_21,asset_22,asset_23,asset_24,asset_25,asset_26,asset_27,asset_28,asset_29
2020-01-03,-0.009769944835962947,-0.012213314472679244,-0.020981737677206017,-0.003464704710240641,0.01182698474191658,-0.008000490939241831,0.0033471616879940254,0.013181265882528811,-0.00524527053540579,0.006660753844616601,-0.0039283925225333406,-0.013284309140371967,0.003425787192383425,-0.012529893543113957,-0.009202034181127852,0.0017831022249285935,-0.007600761959648991,0.01528275948365386,0.02920267893223429,0.02847440356321523,-0.006384526603885752,-0.0029757554389192886,-0.010674567566836681,-0.0019293983587005614,-0.01130690751300795,0.0020352436322247113,-0.008752366289969468,-0.008546377032725266,-0.008072189943425293
2020-01-06,0.007936791127187764,0.014775871094842,-0.0014341668307544608,-0.003393784022163704,0.001854818711242104,0.002302338645043133,0.014102323328092806,0.010434868967011986,0.026305306146794494,-0.0010768389792469983,0.001331128181023946,-0.0007955631442473875,-0.003347626332476475,0.0025814490708961106,0.006422357117950312,0.005920702875112154,0.0038077047245408725,-0.005694983987310723,0.019071612174755247,-0.0015186379264742413,0.0034103072307711296,0.007751250580783103,-0.0006506286951468767,0.00036214649593818314,0.0023799214821655476,0.0009380951881795068,0.006203757261799469,0.002777712796793215,0.007649120191085271
2020-01-07,-0.004714115021130753,0.002089436023074214,-0.00662112431902987,-0.01285176762709281,-0.0006178470327808039,-0.00432992303452772,-0.00744109832480367,0.003927428056507489,-0.0019335453615383661,-0.0014378755460170433,-0.0033316449153196824,-0.0171466571730747,-0.0025765561596231682,-0.009159292280505608,-0.00013897829169019288,0.01348595860249737,-0.002815864687725135,-0.004927923488935229,0.03806670586808656,-0.002282217271654169,-0.0023738649496007173,-0.0026318941452611864,-0.006529467774552299,-0.0020532274665807726,-0.0004322919182075966,-0.0014073665132562036,-0.0019653960643968194,-0.0015862651100003494,-0.00821780301922479
2020-01-08,0.015958267861460047,-0.007839287338238396,0.010058687679722619,-0.01148869757863395,-0.01494428431376744,0.00579220698719122,-0.00917049604270024,-0.007529802584635164,0.007092475972646462,-0.0023411895824374507,0.003089762361524516,0.007770847691747162,-0.001408217096238038,0.01580280665880797,0.007488075662956164,-0.014076465182044903,0.005315652292132754,-0.006633073116087813,0.048032568493066904,-0.03645229236741834,0.004923808826026731,-0.01660886712765636,0.006529467774552256,0.003379407514249053,0.010643525251324571,-0.00046942062138247864,0.006470720862885362,0.0030118441617129287,-0.015195267922225546
2020-01-09,0.021018303172509814,0.0047876954600311996,0.0017141420506951086,-0.0016155318086070304,-0.004401141380573391,0.007487810180337983,-0.0025157151568882172,-0.0056676844863565315,0.010443275273535993,0.0007208425490914506,0.0012090257652776209,0.0036443960596890712,0.004764321727929498,0.012415548527419365,0.008437796076998128,-0.01248164758154436,0.006757802707263566,0.0035042859872505007,-0.022189385476863444,-0.01351909885099501,0.006226376010976423,0.007341780470370388,0.006163810509944391,0.004208237489106387,0.01127193630715578,0.005463946610470178,0.004290290726185254,0.005288147612541513,0.007626566667122712
2020-01-10,0.002258304117497697,-0.009455156242405702,-0.00831259565155594,-0.00914738556716267,0.0,-0.004568937832460059,-0.020356994343578065,0.006008107616788398,0.006437907495268842,0.0021596474917175553,-0.0037526784057031106,-0.010017964695813824,0.002801095550887234,-0.004637785515052378,-0.002560471221283497,0.010116128093608468,-0.0028818823595725745,0.008851504608848133,-0.006649355680979626,-0.00642571889132259,-0.002896591829067555,-0.005668505990056076,-0.007466477331013509,-0.007104129534093135,-0.0023290248497225617,0.002643292086248326,0.0002921048648851747,-0.005446536446947577,-0.008927607035243071
2020-01-13,0.021139335136536194,0.0043132627393767525,0.00916897141545109,0.0018876938935924402,-0.007590192937459962,0.002702088831022636,0.03783552651644594,-0.007447144703816297,0.007717162472165754,-0.0011692009916517941,0.006468072550029078,0.008270192672630041,-0.002411477264126298,0.011952514153992953,0.011470913133256681,-0.00653395272331772,0.006853525329718851,-0.003037751752791789,0.09320702322102224,-0.017066650815750945,0.0068059597487055545,0.00033451301788492297,0.0068194269578703975,0.008183894127311908,0.012428879217337313,0.006037549787525583,-0.003508218076290162,0.0031609996171109733,0.009500609145957574
2020-01-14,-0.013595395477336352,-0.011625527046359843,0.007388494618357044,-0.003090727768632546,0.004434599748820344,0.0006922951778247745,-0.007453553551170074,-0.0008919411826434922,-0.006576981639665249,0.001977877527663415,0.003668829629267088,0.011594353722082422,0.0012452716283059058,-0.007067860731033358,-0.003945332517139349,-0.00958090203683874,-0.0015255021303175126,0.005130605493112818,0.024578286172624794,0.006535964868773553,-0.0005402991119786513,0.00016701267186897665,-0.001943529536389973,0.00011975752215006289,-0.004721400394770296,0.0029284305421166342,0.006034042640256487,-0.00031566333526886854,-0.008633060849292702
2020-01-15,-0.004294368018987181,-0.003977024437111101,-0.018574832645889598,-0.0014629192012311008,-0.0050697801571631404,0.0038991538756746854,-0.01338936116938406,0.005817289492435278,0.006000338403765417,0.0025115628059093702,0.004791416704427492,-0.015099153778856044,0.002175679862282497,0.0064552689690515926,0.0004086899594652899,0.011367075727598812,0.002257163555636479,0.006609581980205852,-0.03676981311758122,-0.008176613636745635,0.002459531372392881,-0.007380198220351694,-0.005527591360041502,0.001556941326941921,0.0011561653264483458,0.013907067390765427,0.00859894733447431,-0.0022914332331301335,-0.001590817867502362
2020-01-16,0.012448381293104964,0.008513567549042408,0.0014411034504854042,0.00652321735724327,-0.0012713701112897673,0.008846785642857565,-0.0025304375589229734,-0.0015707412123407796,0.007586464840459455,-0.0020626148480204325,0.012823011385645941,0.003869360386139073,0.0013964162212710288,0.018157569201518692,0.009538098202345916,-0.002382312518592069,0.008284049401652423,-0.003155986383422661,-0.00970946227670784,0.008990633136806635,0.008530909103969002,0.0016820811241260564,0.0087648717307617,0.009882606756605378,0.013357114453458293,0.0062032451570750765,0.0051811851567696654,0.008899465269293425,-0.0039156417049275435
2020-01-17,0.011010341626422004,-0.007064556764163625,-0.00028806719331800145,-0.011270306840824038,0.0031756350173290896,0.001631019544468918,-0.00253718929560743,0.0018437252860089575,0.0200436492205886,-0.0008083134170788594,-0.002717243336351109,0.00689777767895041,-0.00015482281681791912,0.005581068330706669,0.004936501158796675,0.0029770332694776165,0.0031076399007901284,-0.008584201089896092,-0.005839913304383257,0.0032493905145450537,0.002491698621913842,-0.006407000249486387,0.0029045438106638614,0.00011867768956864574,0.006715348375400434,0.006914324214610389,0.0,0.003522185719481486,-0.0037850254211097435
2020-01-21,-0.006800285175343291,0.014523546068980422,-0.013049413479330037,-0.019835484305286154,-0.005723369929679532,-0.004922480451571299,-0.012782336917863657,0.0010909837309721073,0.0018437346483061595,0.003945395331040725,-0.008314925644548353,-0.00988967194958716,0.004794585586358924,-0.0035970785215322905,-0.00044774793394444914,-0.01075923768789581,-0.0019599705703665857,0.010450184549173019,0.06942373110021945,-0.0073260526039015976,-0.0021356003216352307,-0.018092312468551218,-0.008414151564053318,-0.011078639676996854,-0.0004120731806221119,0.009095565826330157,0.0010519841127260528,-0.0030518770056479523,-0.014397319399236313
2020-01-22,0.003563408221819821,-0.0024024329949913796,0.002914996103328616,-0.003625172916484208,-0.013483426221123045,-6.819774268118151e-05,-0.02518582702952685,0.0003405975107135845,0.0010922804049243446,0.00017883719334016413,-0.0006564260730585369,-0.0011700391673267383,0.0005401087020022136,-0.004816353120792832,0.0026388125140588015,0.0012012288664791963,0.00012063077617552331,0.0035071272991641415,0.04004983514491321,-0.02817089032347976,0.0005940023061155878,-0.009691863469766368,0.0029204301249992535,-0.0052847248746183285,0.0035988065345737923,0.0031123450470091217,0.0012423351859493933,-0.0004703087138334621,-0.005787574113870465
2020-01-23,0.004804098868785061,-0.0015270766138826273,-0.0070095499411496585,0.001770170253380691,-0.008438814626862126,-0.0009253552498555585,0.03457551137572761,0.002245598875511729,0.0005525686229814181,0.002502521108210459,-0.0006568572513000475,-0.0010248432843903894,0.0013097286587402906,0.006136829576099204,0.003211214239409807,-0.00300566720852654,0.001146215497323238,0.00697744339403361,0.004624413044606698,-0.02037420022529741,0.001127122399805991,-0.0038335984835413564,-0.0025954857901170974,0.010779770570589977,0.004710323450188132,0.008839179555034639,-0.005073629970858299,0.0014885736374202917,-0.006270455898344553
2020-01-24,-0.002886172010742306,-0.012247117354347815,-0.017145074667309208,-0.011114016835618232,-0.01510700817240187,-0.0059869180292762714,-0.005110658392414837,0.0058285535187767275,-0.012552635196392211,0.003563894823460143,-0.01237822202839656,-0.025140907627184156,0.001693026085076637,-0.010128064917505102,-0.008451053151593346,0.01790019351572597,-0.008932632142808691,0.008056602335747419,-0.012981499419033645,-0.019922663329643896,-0.009530378827003302,-0.011589173624821272,-0.012751519918859224,-0.004657446127131133,-0.004710323450188078,0.0026364968817154974,-0.016839653789784165,-0.014033738464814979,-0.006762484513891745
2020-01-27,-0.029846105161516145,-0.018049378179086813,-0.02078700890464305,-0.013139074050169047,-0.018704702043008285,-0.015439800272928529,-0.023327311561312316,0.006802125843070944,-0.023770012099414338,0.006736271406791044,-0.011432221896739005,-0.008447304138135301,0.0019202145763509613,-0.016864742716957388,-0.020871901607857894,-0.0011834592041107337,-0.01615950601480597,0.015434436375280476,-0.012112331857897394,-0.029296361821332474,-0.015135673198645025,-0.028120521519615912,-0.015586566296415019,-0.019091716641476436,-0.02410006423577916,-0.002489846026995102,-0.007641759741859552,-0.015039019004119698,-0.024112149060687125
2020-01-28,0.027896494540401162,0.013532388730052893,0.01180232368748145,0.006591335676474463,0.004709130938912648,0.0067409839913257575,0.02503383502517681,-0.00896686803661793,0.013024955957595806,-0.0033626162528611124,0.008283145833445103,0.01801434587343255,-0.0005371016211203493,0.019406488614841347,0.015243017421824686,-0.03433036384638385,0.010424536897745274,-0.007862252055359426,0.01578809278786119,0.013422985965499316,0.009614491298507655,0.004531119250588082,0.011629808245538128,0.00644496385133049,0.01895498569777843,0.0040976490806688875,0.004905254955438247,0.009705468845124911,-0.0013911061298103988
2020-01-29,0.020716398783126967,0.002559818728975466,-0.006943532954978043,-0.0067723600069833825,-0.004709130938912708,0.0,0.09817366644028279,0.005403248480831511,0.0042651638975039225,0.00477482691779163,-0.005717852768837513,-0.001488741018708951,0.003219349535610472,0.015472292616006902,0.0016243708975704034,0.0054995649670652146,-0.0008263176861933946,0.009732565588553902,0.02455066473079113,-0.008032185370014456,-0.0006623077371221886,-0.010543496824965276,-0.001652912915634235,0.005319225568575855,0.002575765815270381,0.0026255434200175495,-0.0027437684676608785,-0.0005590282892504469,-0.008387830992555002
2020-01-30,-0.0014502419984570812,0.00680130777131683,0.014137923398675364,0.009288672900003686,-0.008804606139396124,0.004341594411368084,-0.016362000131148836,6.731894098032181e-05,-0.001683342017817047,0.0009701520477057542,0.0,0.012291048150711574,0.0006120360936794693,0.027817225409445118,0.0035553978820262234,0.016319519422981082,0.0032401477566254178,0.00013783550255150713,0.09799952270077929,-0.007194268847012137,0.0024059119385015557,0.008008613942177544,0.012495907008831448,0.0010843661242594905,0.008606469242036181,0.009279357125900169,-0.007288684437982885,-0.0016785783078372887,0.010550709272733383
2020-01-31,-0.04535142282855867,0.07119570893188107,-0.019605476533523382,-0.03899059678812101,-0.008196792731824923,-0.02143824008361887,-0.02224066671312236,0.005775708477189364,-0.014873802741855898,0.005010518266880922,-0.020958596226493906,-0.026320146899707686,0.0025969824805799806,-0.014868777395571357,-0.015985076810085607,0.008358221174665703,-0.01832465984823231,0.009088596573191629,0.015115867923964223,-0.02189866434552886,-0.01781959948511555,-0.0316783537976808,-0.02113677504688144,-0.023395541857826444,-0.02782670088510689,-0.004484042739383469,-0.02017033614902628,0.0025565918244542184,-0.04208317187659126
2020-02-03,-0.002750173970095835,-0.002252704013802056,0.004255298988560813,-0.008059477138073545,-0.01869208087033924,0.005508552103832544,-0.015378656090383205,-0.006516877595597702,0.034180810396709525,-0.0008518166796889217,0.01108896359460512,0.0076015888051046586,-0.0007883194592966423,0.024086526876476028,0.01499601441158269,-0.019208255494641335,0.007401020614880466,-0.0008105759589329155,0.18144500086765858,-0.03282060949871829,0.008767577408055439,-0.01318521419194959,0.006984797039941181,-0.00036984508273586915,0.013130733083737932,0.0031842579663010646,0.009037061593582741,0.007076824373356151,-0.02263007007554083
